Team		Record		Δ	Rat		Pwr		Off		Def		HFA	SoS		
Union TN	NAIA	26-7	0.78788	-34	438	0.771271	448	13.3671	458	80.0499	634	5.74106	2.34423	679	5.33289	
Bowie St	NCAA	23-6	0.7931	-8	439	0.765656	487	11.9672	161	85.8981	1185	-1.49953	3.15862	625	6.33218	
Cal St-LA	NCAA	14-13	0.51852	+32	440	0.764884	426	14.3362	989	73.334	251	13.4328	2.02279	380	14.359	
MT St Northern	NAIA	24-9	0.72727	-19	441	0.762386	441	13.6872	1130	71.974	224	14.1438	4.58117	740	4.5415	
Westmont	NAIA	20-10	0.66667	+9	442	0.758632	507	11.4722	394	80.9958	841	2.90434	2.02395	481	10.2652	
McLennan CC	NJCAA	25-5	0.83333	-11	443	0.757794	466	12.9921	1005	73.1611	296	12.2604	2.764	870	2.59289	
St Cloud	NCAA	15-14	0.51724	+19	444	0.755441	447	13.3674	524	79.2609	581	6.53593	2.6362	393	13.4775	
SC Upstate	NCAA	5-25	0.16667	+4	445	0.751982	436	13.8808	1023	72.989	253	13.3228	3.54394	169	26.5601	
Montevallo	NCAA	19-11	0.63333	-5	446	0.750792	456	13.2452	1053	72.7212	263	12.9568	3.18286	475	10.4222	
Davenport	NAIA	29-6	0.82857	+3	447	0.750567	493	11.8423	614	77.8418	588	6.43013	2.37025	801	3.54778	
Pittsburg St	NCAA	13-13	0.5	+6	448	0.750241	418	14.5885	470	79.8897	549	7.13167	4.55052	369	14.786	
Georgia C&S	NCAA	16-10	0.61538	-6	449	0.748845	460	13.0732	736	76.1597	410	9.34615	2.77821	470	10.5934	
Oregon Tech	NAIA	30-5	0.85714	+6	450	0.747941	468	12.8483	653	77.2995	506	7.97955	4.13736	1035	0.590194	
CS Stanislaus	NCAA	12-15	0.44444	+31	451	0.743027	438	13.8509	1036	72.9015	252	13.3785	2.51736	359	15.2071	
Anderson SC	NCAA	21-12	0.63636	-13	452	0.741621	463	13.0579	166	85.8122	1098	-0.31905	2.29796	512	9.55093	
E Mennonite	NCAA	22-5	0.81481	+6	453	0.738358	462	13.0606	92	88.8077	1333	-3.31987	4.14068	912	2.13285	
Clayton St	NCAA	19-10	0.65517	-7	454	0.735886	478	12.3002	841	75.0453	388	9.68709	2.75334	521	9.21222	
Angelo St	NCAA	11-15	0.42308	+5	455	0.734753	434	13.9741	356	81.6711	698	4.73472	2.45845	350	15.5682	
Quincy	NCAA	16-11	0.59259	+6	456	0.73444	439	13.8072	403	80.8466	653	5.39178	3.62064	466	10.8612	
NW Nazarene	NCAA	16-12	0.57143	+27	457	0.732948	455	13.2534	537	78.9674	568	6.72205	4.3505	452	11.1569	
St Mary's MD	NCAA	25-6	0.80645	+6	458	0.725999	459	13.0777	505	79.3962	609	6.11043	3.51239	799	3.59327	
NJIT	NCAA	15-15	0.5	+9	459	0.725983	457	13.171	900	74.4188	329	11.1815	4.45502	382	14.2653	
Evangel	NAIA	26-9	0.74286	+14	460	0.725699	472	12.6666	476	79.8065	661	5.29959	2.23858	692	5.20126	
VA Wesleyan	NCAA	25-5	0.83333		461	0.723449	485	12.0838	621	77.6763	560	6.83249	3.30558	806	3.47951	
Queens NC	NCAA	21-8	0.72414	-7	462	0.721997	498	11.7009	835	75.1138	432	9.02011	1.36332	602	6.95595	
Carroll MT	NAIA	22-8	0.73333	-10	463	0.721029	530	10.8264	929	74.1203	426	9.13726	3.69362	588	7.4357	
NW Oklahoma St	NAIA	22-13	0.62857	+3	464	0.72095	471	12.8054	513	79.3471	625	5.88986	3.91463	499	9.93126	
Coffeyville CC	NJCAA	28-5	0.84848	-13	465	0.719232	476	12.3652	281	83.4285	964	1.36932	3.98045	931	1.89517	
Saskatchewan	CIS	32-7	0.82051	+7	466	0.719026	474	12.4587	75	89.3232	1408	-4.43205	2.98999	991	1.18654	
OK Wesleyan	NCCAA	29-5	0.85294	+4	467	0.71735	527	10.8803	383	81.1768	907	2.1362	4.87816	867	2.60537	
Cameron	NCAA	17-12	0.58621	+1	468	0.71635	513	11.2847	831	75.1341	462	8.57961	3.5215	456	11.1202	
Chipola	NJCAA	20-4	0.83333	-41	469	0.710327	536	10.6395	1016	73.0523	375	10.0169	2.3642	770	4.10203	
Mercyhurst	NCAA	20-7	0.74074	-12	470	0.710314	482	12.2048	772	75.7534	445	8.88028	1.62952	638	6.15652	
Dartmouth	NCAA	5-23	0.17857	+4	471	0.709924	446	13.477	902	74.3966	312	11.513	2.86025	195	25.3756	
MS Valley St	NCAA	13-19	0.40625	+5	472	0.706795	442	13.6563	386	81.1623	691	4.92727	3.59813	320	19.2243	
Rogers St	NAIA	22-13	0.62857	+34	473	0.704436	534	10.6493	726	76.2624	561	6.8174	4.08943	534	8.88048	
Hope	NCAA	23-7	0.76667	+2	474	0.704205	502	11.5874	265	83.7565	1055	0.261895	1.47066	758	4.26547	
Arkansas-FS	NCAA	19-10	0.65517	+5	475	0.70121	475	12.3858	389	81.1051	771	3.71471	4.00003	566	8.05869	
W New Mexico	NCAA	14-16	0.46667	+13	476	0.69889	512	11.3112	285	83.3404	1040	0.398997	5.3258	362	15.0467	
Fresno City Col	CCCAA	31-3	0.91176	-31	477	0.697363	514	11.2491	109	87.9692	1401	-4.28777	2.11621	1290	-2.25986	
MO Western	NCAA	12-16	0.42857	+5	478	0.69499	461	13.0623	141	86.8581	1171	-1.36307	4.59414	342	16.4163	
Jacksonville St	NCAA	5-25	0.16667	+8	479	0.694592	367	16.7519	873	74.6574	216	14.5289	2.85217	270	22.8127	
Marietta	NCAA	27-4	0.87097	+5	480	0.681899	593	9.2997	563	78.5275	808	3.20105	2.29857	964	1.50713	
St Norbert	NCAA	20-6	0.76923	+17	481	0.681147	451	13.3222	1520	67.7446	116	17.9992	3.80894	751	4.37706	
Grambling	NCAA	12-21	0.36364	+4	482	0.680613	545	10.5081	1022	73.0063	383	9.93325	2.90231	336	16.8267	
Moorhead St	NCAA	16-12	0.57143	+17	483	0.678835	494	11.8052	560	78.5523	640	5.68465	2.54241	448	11.2218	
Wingate	NCAA	19-10	0.65517	-5	484	0.678279	489	11.9464	745	76.042	480	8.34432	2.27063	556	8.32316	
W Washington	NCAA	16-11	0.59259	+24	485	0.676883	504	11.4948	151	86.3601	1262	-2.42942	3.71954	483	10.1496	
CS Sacramento	NCAA	7-21	0.25	+4	486	0.675762	458	13.1268	914	74.3008	326	11.2566	5.33137	302	21.1096	
Westminster UT	NAIA	21-9	0.7	+5	487	0.675702	423	14.4923	418	80.5592	592	6.36249	4.24623	577	7.75506	
Limestone	NCAA	23-7	0.76667	-7	488	0.673771	522	11.0509	899	74.4448	431	9.0378	1.88144	691	5.20473	
CS Chico	NCAA	14-13	0.51852	+29	489	0.673317	501	11.6586	855	74.9399	424	9.14667	2.49019	411	12.6725	
WI Platteville	NCAA	17-10	0.62963	+16	490	0.66839	470	12.8305	1208	71.2411	230	14.0242	4.23946	560	8.26322	
Manchester	NCAA	22-7	0.75862	+3	491	0.667417	524	10.9644	700	76.6219	564	6.77545	3.8572	747	4.42874	
Louisburg	NJCAA	29-2	0.93548	-189	492	0.667361	452	13.3012	111	87.9173	1242	-2.18759	2.79179	1546	-6.18395	
Permian Basin	NCAA	16-12	0.57143	+3	493	0.666095	523	11.0164	475	79.8333	781	3.61064	3.97206	476	10.3528	
Trinity Western	CIS	27-6	0.81818	+5	494	0.66555	477	12.3323	230	84.3521	1039	0.408865	2.47847	977	1.36065	
Francis Marion	NCAA	16-11	0.59259	-7	495	0.665353	479	12.2946	255	83.9838	1011	0.743102	3.24996	507	9.64009	
Dakota Wesleyan	NAIA	24-8	0.75	+1	496	0.662313	511	11.3399	773	75.7515	502	8.02046	2.61374	716	4.86253	
WV State	NCAA	20-10	0.66667	-27	497	0.660719	495	11.7695	295	82.9623	974	1.24014	3.76955	548	8.5653	
John Brown	NAIA	22-9	0.70968	-3	498	0.65941	505	11.4808	1037	72.8936	332	11.02	4.04752	654	5.7937	
Xavier LA	NAIA	27-6	0.81818	-33	499	0.658459	533	10.687	1007	73.1356	378	9.98868	3.73004	803	3.51182	
Hamline	NCAA	16-11	0.59259	+39	500	0.657402	492	11.8561	157	86.0189	1200	-1.73599	3.06552	513	9.54057	

