Team		Record		Δ	Rat		Pwr		Off		Def		HFA	SoS		
Sam Houston St	Southland	16-13	0.55172	-2	215	-0.232111	214	-1.87806	117	74.6119	275	-5.08021	4.69339	263	-1.45741	
Tulane	Conference USA	9-21	0.3	+14	216	-0.238462	218	-2.39918	92	75.9556	292	-6.96868	4.87627	128	5.00903	
UT San Antonio	Southland	14-15	0.48276	-1	217	-0.245813	225	-3.23388	120	74.4657	286	-6.29944	4.52799	243	-0.412087	
Mercer	Trans America	13-15	0.46429	-4	218	-0.256782	223	-3.11853	228	68.5063	192	-0.231505	3.66804	255	-0.99041	
IUPUI	Mid-Continent	11-18	0.37931	+2	219	-0.258749	205	-1.52902	225	68.5289	164	1.34296	4.13042	195	1.79877	
Wofford	Southern	12-16	0.42857		220	-0.272786	193	-0.517371	209	69.9445	170	0.933582	5.86352	204	1.45531	
Nicholls St	Southland	14-14	0.5	-2	221	-0.27311	235	-3.98239	235	67.8779	199	-0.456284	3.54357	271	-1.90108	
UTRGV	D1 Independent	12-17	0.41379	+2	222	-0.273751	213	-1.87443	144	73.391	257	-3.87152	5.04909	199	1.63557	
TAM C. Christi	D1 Independent	14-14	0.5	+2	223	-0.274536	216	-2.13938	17	83.8162	323	-14.5611	5.29245	273	-2.12153	
Tennessee St	OH Valley	10-19	0.34483	-2	224	-0.286243	208	-1.69348	39	79.8237	314	-10.1389	4.53928	192	1.82417	
Belmont	D1 Independent	13-15	0.46429	+4	225	-0.287351	226	-3.33723	102	75.3474	296	-7.28569	5.03853	238	-0.094738	
Morehead St	OH Valley	12-16	0.42857	+2	226	-0.289253	222	-3.06982	214	69.5878	212	-1.27377	5.10604	208	1.31641	
Davidson	Southern	15-17	0.46875	-1	227	-0.289315	236	-4.05562	237	67.8361	201	-0.502267	5.57721	227	0.492175	
Virginia Tech	Big East	8-19	0.2963	-10	228	-0.307826	234	-3.84521	222	68.8053	211	-1.25953	5.25539	124	5.11466	
Wichita St	Missouri Val	9-19	0.32143	-12	229	-0.311289	207	-1.67659	270	65.8946	125	3.82046	6.29762	148	3.84468	
Loy Marymount	West Coast	9-19	0.32143	+6	230	-0.314769	231	-3.65959	244	67.4966	182	0.226455	3.14429	154	3.59808	
MS Valley St	Southwestern AC	18-9	0.66667		231	-0.315278	221	-2.7358	97	75.7069	295	-7.05346	4.74501	321	-5.81695	
Air Force	Mountain West	8-21	0.27586	-5	232	-0.318504	217	-2.34658	314	60.4485	47	8.58516	5.38996	140	4.12559	
Harvard	Ivy League	14-12	0.53846	-1	233	-0.334599	232	-3.70424	186	71.5044	256	-3.82326	5.87969	289	-3.12278	
UT Arlington	Southland	13-15	0.46429	+1	234	-0.358728	241	-4.31055	157	72.7818	280	-5.69507	4.59844	270	-1.84312	
Rhode Island	Atlantic 10	7-23	0.23333	+6	235	-0.36377	245	-4.57905	181	71.734	272	-4.92888	4.35964	115	5.77714	
Alabama A&M	Southwestern AC	17-11	0.60714	-3	236	-0.366335	268	-6.48096	205	70.2087	279	-5.3045	4.46974	320	-5.75819	
Vermont	America East	12-17	0.41379		237	-0.375275	254	-5.35266	155	72.8174	291	-6.77724	4.88798	244	-0.448789	
Montana	Big Sky	11-16	0.40741	+1	238	-0.379598	230	-3.52549	207	70.0068	228	-2.15475	6.1649	223	0.722086	
Wagner	Northeast	16-13	0.55172	+3	239	-0.387756	229	-3.43014	58	78.0924	315	-10.14	4.4378	307	-4.47193	
UNC Asheville	Big South	15-13	0.53571	-6	240	-0.391969	251	-5.24144	234	67.8803	221	-1.72464	4.464	280	-2.74305	
Northeastern	America East	10-19	0.34483	-1	241	-0.392769	257	-5.71871	128	74.1959	306	-8.52453	5.42058	212	1.1227	
Texas St	Southland	13-15	0.46429	-4	242	-0.393272	246	-4.84236	231	68.2479	220	-1.68711	3.89738	269	-1.73824	
Bucknell	Patriot League	14-15	0.48276	+1	243	-0.395278	249	-4.90476	281	64.6841	157	1.7944	4.6301	258	-1.14359	
Loyola-Chicago	Midwestern CC	7-21	0.25	+13	244	-0.396392	220	-2.61662	167	72.4826	255	-3.6964	5.58779	130	4.74681	
W Michigan	Mid-American	7-21	0.25	+2	245	-0.408985	242	-4.46222	230	68.3497	216	-1.42917	4.29291	152	3.63953	
Norfolk St	Mid-Eastern AC	12-17	0.41379	-1	246	-0.411975	247	-4.85947	131	74.1208	300	-7.58722	3.70576	261	-1.20638	
Denver	Sun Belt	10-18	0.35714	-4	247	-0.443862	237	-4.07369	232	68.2211	206	-0.897002	4.14554	186	1.95039	
Coppin St	Mid-Eastern AC	13-15	0.46429	+2	248	-0.456262	244	-4.57537	294	63.7091	132	3.1121	4.06177	285	-2.9564	
Portland St	Big Sky	9-18	0.33333	+2	249	-0.470244	259	-5.8648	212	69.6899	261	-4.1728	5.78722	185	1.95079	
Northern Iowa	Missouri Val	7-24	0.22581	-4	250	-0.488621	239	-4.29556	303	62.8032	115	4.30384	5.78614	147	3.85804	
Furman	Southern	10-16	0.38462	-2	251	-0.491504	238	-4.09003	287	64.3122	138	2.98205	5.31295	241	-0.334387	
F Dickinson	Northeast	13-15	0.46429	+2	252	-0.491775	260	-5.99295	274	65.3676	185	0.020649	3.92663	284	-2.92275	
Towson	America East	12-17	0.41379	-1	253	-0.492611	253	-5.33155	249	67.2	209	-1.12793	4.73783	265	-1.47952	
Florida Intl	Sun Belt	8-21	0.27586	-6	254	-0.501977	252	-5.27585	313	60.7101	97	5.41121	3.66473	178	2.20112	
TN Martin	OH Valley	10-18	0.35714	-2	255	-0.502226	250	-5.02529	238	67.7849	214	-1.4178	5.34424	200	1.59368	
Lehigh	Patriot League	13-16	0.44828	+3	256	-0.506377	258	-5.77035	226	68.5242	240	-2.90263	4.8074	292	-3.24662	
ULM	Southland	11-17	0.39286	-1	257	-0.506824	256	-5.70369	171	72.1888	288	-6.47927	4.72197	266	-1.48206	
Central Conn	Northeast	14-14	0.5		258	-0.50845	243	-4.54106	211	69.8303	243	-2.99302	3.60092	312	-4.63594	
Cal Poly SLO	Big West	9-19	0.32143	+3	259	-0.512643	240	-4.29593	48	78.9019	320	-11.8125	3.51117	207	1.32527	
Alcorn St	Southwestern AC	15-15	0.5	-5	260	-0.515895	266	-6.42543	174	71.9711	293	-7.00438	4.25767	310	-4.53018	
Delaware St	Mid-Eastern AC	13-15	0.46429	-1	261	-0.518261	273	-7.36316	305	62.4647	162	1.56134	4.54189	299	-3.80005	
Columbia	Ivy League	12-15	0.44444	-1	262	-0.535626	255	-5.61096	323	57.2732	49	8.49943	5.76346	294	-3.44228	
Lafayette	Patriot League	12-16	0.42857		263	-0.543488	248	-4.89754	118	74.5733	303	-8.08266	4.68521	272	-1.97517	
Yale	Ivy League	10-17	0.37037		264	-0.572795	262	-6.08498	273	65.7207	198	-0.421564	5.06538	256	-1.05173	
Oral Roberts	Mid-Continent	9-19	0.32143		265	-0.577426	269	-6.58358	191	71.3375	290	-6.52381	4.74174	217	0.936023	
Colgate	Patriot League	13-15	0.46429	+1	266	-0.581828	265	-6.3681	236	67.8668	237	-2.84721	4.99962	286	-3.05385	
UC Riverside	D1 Independent	7-17	0.29167	+1	267	-0.584441	272	-6.99669	284	64.636	193	-0.242477	3.86764	191	1.8299	
Long Island	Northeast	12-16	0.42857	+1	268	-0.624104	276	-8.05763	262	66.4321	246	-3.10944	3.96884	302	-4.0032	
Appalachian St	Southern	11-20	0.35484	-3	269	-0.624626	274	-7.69689	285	64.4658	204	-0.777311	5.20238	257	-1.08595	
Idaho	Big West	6-21	0.22222	+5	270	-0.665482	263	-6.23942	254	66.8014	219	-1.6489	3.94389	188	1.88435	
MD E Shore	Mid-Eastern AC	12-16	0.42857	+1	271	-0.685983	284	-9.1938	275	65.3459	248	-3.14228	4.21015	293	-3.43103	
American Univ	Colonial	7-20	0.25926	+1	272	-0.688152	261	-6.06672	316	60.3894	104	4.94359	5.75327	210	1.18607	
NC A&T	Mid-Eastern AC	13-17	0.43333	+1	273	-0.693597	267	-6.47882	233	67.894	242	-2.97847	3.97495	306	-4.33567	
Jacksonville St	Trans America	9-19	0.32143	-3	274	-0.7154	282	-8.60306	288	64.2787	217	-1.49185	4.89962	254	-0.946512	
Liberty	Big South	13-15	0.46429	-5	275	-0.733688	278	-8.19639	295	63.6046	197	-0.41321	4.97954	318	-5.51458	
SF Austin	Southland	9-17	0.34615		276	-0.745369	271	-6.72763	324	56.4474	54	8.22098	4.00938	290	-3.12715	
Buffalo	Mid-American	4-24	0.14286	+3	277	-0.755074	270	-6.69382	220	68.974	264	-4.28451	4.28413	151	3.69599	
Centenary	D1 Independent	8-19	0.2963		278	-0.763953	275	-7.79911	279	65.1176	218	-1.51359	5.34821	174	2.34777	
W Illinois	Mid-Continent	5-23	0.17857		279	-0.769086	280	-8.34796	195	71.0895	302	-8.03784	4.6139	179	2.14758	
Gardner Webb	D1 Independent	1-6	0.14286	-3	280	-0.784997	287	-9.37965	170	72.1966	316	-10.2071	5.43516	118	5.56828	
UCF	Trans America	8-23	0.25806		281	-0.7873	264	-6.24459	208	69.9856	271	-4.8458	4.13233	247	-0.588813	
CS Fullerton	Big West	5-23	0.17857	+2	282	-0.807109	277	-8.14612	310	61.46	158	1.78175	3.51774	189	1.86045	
N Illinois	Mid-American	5-23	0.17857	+3	283	-0.828115	283	-8.63229	242	67.5704	270	-4.82065	3.94414	161	3.26414	
New Hampshire	America East	7-21	0.25	-1	284	-0.830856	281	-8.40532	160	72.7012	310	-9.70909	5.28593	237	0.002288	
VMI	Southern	9-19	0.32143	-3	285	-0.834704	288	-9.42558	260	66.445	266	-4.4807	6.02492	262	-1.34124	
St Francis PA	Northeast	9-18	0.33333	+1	286	-0.852989	290	-9.59173	291	64.0955	230	-2.30669	4.02821	296	-3.53793	
Lamar	Southland	9-18	0.33333	-2	287	-0.85719	297	-10.647	312	61.0331	194	-0.28287	5.06466	288	-3.11828	
Loyola MD	Metro Atlantic	6-23	0.2069	+3	288	-0.879826	291	-9.78842	319	59.7168	156	1.88304	4.69168	230	0.206058	
SE Louisiana	Southland	8-21	0.27586		289	-0.899343	279	-8.31983	325	55.8234	69	7.25844	4.03168	264	-1.46168	
Chicago St	Mid-Continent	5-23	0.17857	+4	290	-0.899537	289	-9.59114	280	65.0938	251	-3.28472	4.01565	166	2.82758	
Howard	Mid-Eastern AC	10-18	0.35714	+2	291	-0.913049	303	-11.4524	246	67.4084	298	-7.45834	4.15429	304	-4.21632	
Charleston So	Big South	10-19	0.34483	-4	292	-0.913712	298	-10.8083	306	62.3975	222	-1.81164	4.22313	295	-3.52814	
E Kentucky	OH Valley	7-19	0.26923	-1	293	-0.925673	285	-9.1997	200	70.6567	304	-8.45625	4.83672	218	0.82604	
FL Atlantic	Trans America	7-24	0.22581	-4	294	-0.939389	304	-11.4623	210	69.8581	311	-9.92686	4.37754	235	0.015734	
Dartmouth	Ivy League	8-19	0.2963	+2	295	-0.981775	295	-10.5141	299	63.3309	232	-2.45678	5.19388	300	-3.80272	
Coastal Car	Big South	8-20	0.28571	-1	296	-0.989672	293	-10.001	189	71.3535	313	-9.97324	4.64354	282	-2.878	
W Carolina	Southern	6-25	0.19355	-1	297	-0.992112	286	-9.33436	264	66.3081	263	-4.25119	5.5855	236	0.015661	
Robert Morris	Northeast	7-22	0.24138	+2	298	-1.00609	299	-10.8894	253	66.8825	287	-6.39095	3.87105	279	-2.73221	
Army	Patriot League	9-19	0.32143	+2	299	-1.02114	307	-12.0302	227	68.5152	309	-9.15329	4.89859	303	-4.00814	
Campbell	Trans America	7-21	0.25	-1	300	-1.02462	306	-11.7527	283	64.6568	274	-5.02126	4.64121	278	-2.65265	
MTSU	Sun Belt	5-22	0.18519	-3	301	-1.03061	294	-10.1326	277	65.2282	259	-3.96831	3.48843	216	0.943456	
Bethune-Cookman	Mid-Eastern AC	10-19	0.34483	+1	302	-1.0569	308	-12.0697	321	59.3877	187	-0.06344	4.02885	319	-5.56521	
Cornell	Ivy League	7-20	0.25926	+2	303	-1.07091	296	-10.5205	308	62.1764	213	-1.30774	5.18376	287	-3.11031	
St Peter's	Metro Atlantic	4-24	0.14286	+3	304	-1.07123	302	-11.4055	229	68.4594	305	-8.46525	4.54127	202	1.584	
Morris Brown	D1 Independent	3-20	0.13043	-3	305	-1.07407	310	-12.1923	266	66.2215	294	-7.00989	4.44891	159	3.27394	
Southern Univ	Southwestern AC	11-16	0.40741	-2	306	-1.08106	301	-11.2389	245	67.4513	297	-7.30971	4.67508	325	-8.0028	
Sacred Heart	Northeast	7-21	0.25	-1	307	-1.09391	317	-13.9616	278	65.1715	301	-7.75279	4.02729	297	-3.5447	
E Michigan	Mid-American	3-25	0.10714	+3	308	-1.11315	292	-9.94186	315	60.4009	167	1.03266	3.90594	177	2.20994	
Mt St Mary's	Northeast	7-21	0.25	-1	309	-1.11338	312	-12.8715	309	61.6534	247	-3.13838	4.18112	301	-3.95015	
Morgan St	Mid-Eastern AC	6-23	0.2069	-1	310	-1.12688	300	-10.8965	261	66.4367	283	-5.93494	3.22222	291	-3.17132	
Grambling	Southwestern AC	8-18	0.30769	-1	311	-1.17161	315	-13.6827	173	72.1097	322	-14.4114	4.52639	317	-5.46693	
CS Sacramento	Big Sky	5-22	0.18519	+1	312	-1.19678	305	-11.6515	224	68.6182	308	-8.894	5.52353	250	-0.731711	
Elon	Big South	9-20	0.31034	-1	313	-1.22528	314	-13.431	304	62.4718	267	-4.50916	5.07061	314	-5.09414	
Hartford	America East	4-24	0.14286	+2	314	-1.24225	309	-12.1848	300	63.2329	260	-4.02304	4.11472	253	-0.923488	
Jackson St	Southwestern AC	7-23	0.23333		315	-1.25343	311	-12.3833	289	64.1888	277	-5.18216	4.31006	313	-5.02581	
North Texas	Sun Belt	4-24	0.14286	-2	316	-1.28656	319	-14.4713	140	73.5389	325	-16.6178	3.8717	176	2.24491	
High Point	Big South	8-20	0.28571		317	-1.30303	318	-14.0851	322	58.7334	215	-1.42838	5.0962	305	-4.26216	
Quinnipiac	Northeast	6-21	0.22222		318	-1.3032	313	-13.1484	252	66.9117	307	-8.67972	3.68113	315	-5.23899	
TX Southern	Southwestern AC	7-22	0.24138		319	-1.36338	322	-16.5512	311	61.0583	284	-6.22405	3.83853	322	-5.8763	
Florida A&M	Mid-Eastern AC	6-22	0.21429		320	-1.37122	320	-15.3337	256	66.7343	317	-10.6745	4.31781	308	-4.48287	
St Mary's CA	West Coast	3-27	0.1	+1	321	-1.39917	316	-13.893	298	63.3726	281	-5.88717	3.20624	143	4.03169	
Albany NY	D1 Independent	6-22	0.21429	-1	322	-1.4374	321	-15.4379	269	65.898	312	-9.94107	4.21411	311	-4.63144	
Prairie View	Southwestern AC	6-22	0.21429		323	-1.61006	323	-17.8657	258	66.6566	321	-13.1412	4.2646	324	-6.71283	
Ark Pine Bluff	Southwestern AC	2-25	0.07407		324	-2.10817	324	-22.5892	317	59.9366	318	-11.1368	4.62975	316	-5.26039	
Savannah St	D1 Independent	0-7	0		325	-2.34667	325	-26.3579	320	59.5946	324	-14.5637	4.38151	196	1.7394	
