Team		Record		Δ	Rat		Pwr		Off		Def		HFA	SoS		
Georgia St	Atlantic Sun	14-15	0.48276	+3	218	1.14913	223	23.0217	196	83.3283	229	12.8253	3.55464	214	25.7332	
Cornell	Ivy League	13-14	0.48148	-3	219	1.14854	249	21.3636	258	79.6979	192	14.7995	3.2632	251	24.1456	
Tulane	Conference USA	10-18	0.35714	+6	220	1.14774	231	22.244	168	84.5864	273	10.7863	4.44335	170	28.2886	
C Michigan	Mid-American	10-18	0.35714	-9	221	1.14108	242	21.5905	211	82.6675	250	12.0561	5.34878	146	29.31	
Yale	Ivy League	11-16	0.40741	-3	222	1.13763	214	24.0699	190	83.6091	221	13.5904	4.34804	201	26.507	
South Alabama	Sun Belt	10-18	0.35714		223	1.13524	204	24.5064	277	78.0631	98	19.5783	4.33305	171	28.2724	
Wofford	Southern	14-14	0.5	+11	224	1.13309	218	23.6653	157	84.978	253	11.8177	4.29045	258	23.95	
Birmingham So	Big South	16-14	0.53333	-5	225	1.13279	222	23.2021	281	77.9481	125	18.3857	3.35653	281	22.6775	
Wagner	Northeast	13-17	0.43333	-2	226	1.13259	235	22.1211	304	75.8837	103	19.3697	1.63041	254	24.004	
Weber St	Big Sky	14-16	0.46667	-2	227	1.12282	237	22.0814	257	79.7179	178	15.5015	5.85308	260	23.8586	
Lehigh	Patriot League	14-15	0.48276	+6	228	1.11839	211	24.1808	287	77.3889	90	19.9275	3.39605	277	22.8028	
Penn St	Big 10	7-23	0.23333		229	1.11307	202	24.609	205	82.9436	193	14.7978	4.85014	86	33.1588	
McNeese St	Southland	13-15	0.46429	-3	230	1.11124	230	22.2673	106	87.7856	304	7.6102	4.53111	267	23.4602	
Chicago St	Mid-Continent	9-19	0.32143	-3	231	1.10969	228	22.605	253	79.9108	170	15.825	4.82674	163	28.6434	
W Illinois	Mid-Continent	11-17	0.39286	-2	232	1.10695	219	23.5766	241	80.8847	171	15.8246	4.81101	207	26.1928	
E Illinois	OH Valley	12-16	0.42857	-1	233	1.10511	238	22.0546	186	83.6985	258	11.488	4.65458	204	26.3999	
Long Beach St	Big West	10-20	0.33333	-1	234	1.10057	236	22.1203	292	77.0039	129	18.2511	4.97697	162	28.7364	
Jacksonville	Atlantic Sun	16-13	0.55172	+4	235	1.09371	265	19.8884	182	83.9294	290	9.08518	3.4596	293	21.583	
Tulsa	Western Athletic	9-20	0.31034	-5	236	1.09363	200	24.7483	145	85.7586	248	12.1222	4.86206	158	28.8674	
Mercer	Atlantic Sun	16-12	0.57143	+4	237	1.09352	234	22.1343	62	90.6521	320	4.61129	3.74455	298	21.43	
Cleveland St	Horizon	9-17	0.34615	+6	238	1.07922	229	22.4755	183	83.821	254	11.7826	5.31225	169	28.2967	
Brown	Ivy League	12-16	0.42857	-2	239	1.07547	251	21.2008	223	81.971	241	12.3632	3.01321	229	24.9292	
Liberty	Big South	13-15	0.46429	-2	240	1.07352	260	20.2004	177	84.2725	291	9.06431	3.24309	256	23.9992	
Baylor	Big 12	9-19	0.32143	-1	241	1.07086	232	22.1967	204	82.9571	240	12.3719	4.80708	160	28.8222	
Southern Utah	Mid-Continent	13-15	0.46429	-6	242	1.07077	264	19.9333	201	83.0966	283	9.96898	5.16995	233	24.7974	
Coppin St	Mid-Eastern AC	14-15	0.48276	-1	243	1.0676	241	21.7863	301	76.1601	117	18.7569	2.68439	265	23.6767	
Robert Morris	Northeast	14-15	0.48276	+1	244	1.05931	253	20.8926	194	83.3839	274	10.6391	1.97083	284	22.5105	
St Francis PA	Northeast	15-13	0.53571	+2	245	1.05708	261	20.196	218	82.3112	267	11.0157	3.49395	287	22.0428	
UC Davis	D1 Independent	11-17	0.39286		246	1.05544	244	21.5396	193	83.4431	261	11.2289	3.78177	211	25.7941	
FL Atlantic	Atlantic Sun	10-17	0.37037	+5	247	1.04132	227	22.6302	55	91.3049	321	4.45863	2.59097	234	24.7928	
Stony Brook	America East	12-17	0.41379	-5	248	1.03848	256	20.4393	270	78.4786	186	15.087	4.10246	225	25.0626	
Duquesne	Atlantic 10	8-22	0.26667		249	1.03596	252	21.0908	188	83.6534	275	10.5665	2.80318	142	29.4798	
St Francis NY	Northeast	13-15	0.46429	+3	250	1.03006	243	21.5895	172	84.3995	278	10.3187	2.57871	286	22.1912	
ETSU	Southern	10-19	0.34483	+9	251	1.02856	233	22.181	50	91.7184	324	3.59281	4.18391	237	24.6897	
Texas St	Southland	14-14	0.5	-2	252	1.02334	263	20.107	244	80.7726	238	12.4607	4.5833	290	21.8717	
Delaware	Colonial	11-20	0.35484	-5	253	1.01946	246	21.5193	248	80.4807	212	14.1653	4.3608	205	26.367	
Central Conn	Northeast	12-16	0.42857	+3	254	1.01533	239	21.8344	234	81.3386	219	13.6255	2.26824	274	22.9757	
Troy	Atlantic Sun	12-18	0.4	+4	255	1.01484	245	21.531	103	87.8539	311	6.80798	3.76243	249	24.222	
Lipscomb	Atlantic Sun	16-12	0.57143	+5	256	1.01377	272	19.1783	273	78.4422	216	13.8611	4.19732	311	20.018	
Canisius	Metro Atlantic	11-18	0.37931	-6	257	1.01201	268	19.5724	180	84.1163	295	8.5803	4.73618	243	24.5048	
Montana St	Big Sky	14-14	0.5	-3	258	1.01105	255	20.6072	237	81.2093	237	12.5336	6.54688	288	22.0098	
Charleston So	Big South	13-17	0.43333	-3	259	1.00683	276	18.4702	323	71.6245	89	19.9765	2.84452	278	22.7672	
UT Arlington	Southland	13-15	0.46429	-2	260	0.99488	270	19.5236	226	81.7908	270	10.8659	3.70164	273	22.9884	
Colgate	Patriot League	12-16	0.42857	+4	261	0.988629	266	19.7418	254	79.8974	227	12.9779	4.20104	270	23.3115	
Rhode Island	Atlantic 10	6-22	0.21429	+5	262	0.974348	248	21.4037	306	75.8669	119	18.661	3.46832	151	29.2257	
Long Island	Northeast	14-15	0.48276		263	0.971037	281	17.9934	250	80.2779	272	10.8474	2.92223	295	21.4984	
Alabama A&M	Southwestern AC	18-14	0.5625	-10	264	0.971028	262	20.1503	199	83.2704	282	10.0107	3.35492	325	17.5554	
Marist	Metro Atlantic	11-17	0.39286	-3	265	0.968312	250	21.2455	227	81.7731	236	12.6003	4.23727	228	24.9916	
Columbia	Ivy League	12-15	0.44444		266	0.963253	257	20.418	264	78.9405	201	14.609	3.70219	276	22.8416	
Stetson	Atlantic Sun	10-17	0.37037	+4	267	0.962795	267	19.6628	251	79.9919	230	12.8039	3.20141	236	24.7389	
UC Riverside	Big West	9-19	0.32143	+1	268	0.960399	259	20.2322	300	76.2844	153	17.0846	4.23017	197	26.7321	
Dartmouth	Ivy League	10-17	0.37037	-5	269	0.957419	284	17.727	321	72.915	134	17.9455	4.23475	247	24.4008	
SF Austin	Southland	12-15	0.44444	-2	270	0.954609	254	20.7475	319	73.7769	86	20.0998	3.88968	297	21.4497	
Idaho	Big West	8-22	0.26667	-1	271	0.954424	247	21.4119	280	77.9741	161	16.5769	4.97368	183	27.6127	
Elon	Southern	8-23	0.25806	+4	272	0.944424	273	18.9935	317	73.8533	128	18.2716	3.78954	200	26.5361	
High Point	Big South	13-18	0.41935		273	0.929433	240	21.8185	115	87.4546	310	7.49819	3.63566	292	21.6145	
UNC Asheville	Big South	11-17	0.39286		274	0.919813	269	19.5694	135	86.2915	315	6.4148	3.83307	253	24.12	
UMBC	America East	11-18	0.37931	-3	275	0.911716	283	17.7839	298	76.5768	209	14.3355	3.978	279	22.711	
CS Sacramento	Big Sky	12-16	0.42857	-1	276	0.910424	286	17.6525	200	83.237	307	7.5516	5.58734	289	21.981	
Morehead St	OH Valley	11-16	0.40741	+2	277	0.893896	280	18.016	279	78.0264	226	13.121	4.34814	285	22.4117	
New Mexico St	Sun Belt	6-24	0.2	+2	278	0.880784	271	19.4778	208	82.8633	285	9.74917	3.87889	157	28.9341	
Northern Arizona	Big Sky	11-17	0.39286	+3	279	0.88073	258	20.4068	87	88.6821	319	4.85927	5.69243	283	22.5197	
Lafayette	Patriot League	9-19	0.32143	+5	280	0.880499	291	17.3048	209	82.7773	302	7.65745	4.44875	226	25.0344	
Radford	Big South	12-16	0.42857	-3	281	0.879507	285	17.6761	247	80.5779	281	10.232	3.06143	303	21.0207	
Coastal Car	Big South	10-19	0.34483	-1	282	0.879111	275	18.5384	233	81.42	280	10.2532	3.73168	272	23.1535	
Norfolk St	Mid-Eastern AC	13-14	0.48148	+1	283	0.875737	278	18.2831	316	74.414	156	16.9959	2.34887	318	18.9866	
Florida A&M	Mid-Eastern AC	14-15	0.48276	-1	284	0.873767	298	16.0503	214	82.4374	312	6.7444	2.77568	310	20.1087	
San Jose St	Western Athletic	6-23	0.2069	-8	285	0.863715	290	17.3188	308	75.6915	195	14.7565	4.81532	141	29.5179	
UTRGV	D1 Independent	12-16	0.42857		286	0.856362	288	17.5027	245	80.7244	284	9.90255	6.02777	291	21.7302	
E Washington	Big Sky	8-20	0.28571	+2	287	0.841154	274	18.6284	320	73.5349	132	18.2291	5.36683	213	25.7346	
New Hampshire	America East	9-19	0.32143	-1	288	0.838764	279	18.2783	239	81.0694	277	10.3359	4.16081	248	24.2633	
William & Mary	Colonial	8-21	0.27586	-1	289	0.827123	287	17.5433	256	79.7245	268	10.9483	4.63312	223	25.2729	
Morgan St	Mid-Eastern AC	14-16	0.46667	+3	290	0.815104	300	15.602	286	77.5222	263	11.2079	4.16376	319	18.6453	
Alabama St	Southwestern AC	15-15	0.5	-1	291	0.814699	304	14.9272	327	70.2756	137	17.7818	4.10426	323	18.3577	
MS Valley St	Southwestern AC	13-15	0.46429		292	0.811933	277	18.3685	268	78.7016	232	12.8013	4.61753	316	19.2153	
Jackson St	Southwestern AC	15-17	0.46875	-2	293	0.807775	303	15.1465	294	76.7138	257	11.5654	4.03136	320	18.5375	
Citadel	Southern	12-16	0.42857	+5	294	0.80407	296	16.1389	285	77.5602	256	11.7067	4.69683	313	19.7754	
IPFW	D1 Independent	7-22	0.24138	-1	295	0.802705	289	17.4011	271	78.4646	249	12.0648	6.06343	212	25.7871	
ULM	Southland	8-19	0.2963	-1	296	0.786793	282	17.8539	266	78.8082	247	12.1719	3.14462	271	23.1734	
Siena	Metro Atlantic	6-24	0.2		297	0.771881	294	16.2823	297	76.6088	231	12.8027	3.99433	199	26.704	
Quinnipiac	Northeast	10-17	0.37037		298	0.769531	297	16.072	113	87.5091	328	1.69371	2.71368	307	20.4899	
Grambling	Southwestern AC	14-12	0.53846	-3	299	0.765021	301	15.4851	260	79.5161	289	9.10281	4.43193	329	16.7181	
TN Martin	OH Valley	6-21	0.22222		300	0.764002	299	15.9007	235	81.2897	300	7.74186	3.94836	224	25.1517	
W Carolina	Southern	8-22	0.26667	+6	301	0.749077	295	16.234	249	80.4011	292	8.9633	5.1024	250	24.1548	
Bethune-Cookman	Mid-Eastern AC	13-17	0.43333	-1	302	0.747157	310	13.7572	299	76.3682	276	10.5178	2.4191	322	18.3964	
Navy	Patriot League	9-19	0.32143	+3	303	0.738644	293	16.6752	147	85.6206	323	4.18397	4.31435	304	20.91	
Idaho St	Big Sky	9-18	0.33333	-1	304	0.731117	302	15.2055	291	77.1317	262	11.2094	5.91425	301	21.3078	
Jacksonville St	OH Valley	7-22	0.24138		305	0.730183	292	17.0883	210	82.7029	309	7.51242	4.0034	266	23.4631	
Southern Univ	Southwestern AC	14-15	0.48276	-4	306	0.725903	306	14.6473	310	75.3344	239	12.4444	4.54956	330	16.629	
Hartford	America East	8-20	0.28571	-3	307	0.704408	316	13.0616	318	73.8288	242	12.3602	4.96594	264	23.7364	
Cal Poly SLO	Big West	5-22	0.18519		308	0.694485	308	14.1568	169	84.5831	325	2.70768	5.00653	198	26.7212	
VMI	Big South	9-18	0.33333	+1	309	0.674109	312	13.5907	305	75.8704	271	10.8516	3.35689	315	19.3044	
Youngstown St	Horizon	5-23	0.17857	+3	310	0.67061	305	14.7435	295	76.6707	264	11.1981	4.61202	222	25.3165	
TX Southern	Southwestern AC	11-15	0.42308	-2	311	0.670166	314	13.1556	278	78.0531	297	8.23445	4.12418	328	16.7383	
Loyola MD	Metro Atlantic	6-22	0.21429	-1	312	0.66384	315	13.0623	274	78.417	299	7.77364	4.34171	257	23.9966	
Mt St Mary's	Northeast	7-20	0.25926	+1	313	0.65514	307	14.4446	289	77.2957	279	10.2816	2.0424	300	21.3946	
James Madison	Colonial	6-22	0.21429	-2	314	0.643646	313	13.5683	309	75.5257	265	11.174	4.07847	231	24.8806	
N Colorado	D1 Independent	8-21	0.27586		315	0.625181	309	13.891	246	80.6723	316	6.34961	4.90787	275	22.8859	
Towson	Colonial	5-24	0.17241		316	0.564664	311	13.7105	303	75.9516	269	10.8878	4.69491	227	24.994	
Centenary	Mid-Continent	3-24	0.11111		317	0.559662	317	12.9129	272	78.4529	305	7.5938	3.74844	203	26.4042	
Sacred Heart	Northeast	4-23	0.14815		318	0.513758	318	12.3594	283	77.8777	303	7.61553	2.41411	282	22.5538	
St Bonaventure	Atlantic 10	2-26	0.07143		319	0.484993	320	11.0946	263	78.9608	318	5.26413	3.45193	177	27.7332	
Nicholls St	Southland	6-21	0.22222		320	0.469104	319	11.7451	217	82.3338	326	2.53792	4.09732	309	20.156	
NC A&T	Mid-Eastern AC	6-24	0.2	+1	321	0.401642	322	9.58651	293	76.9518	317	5.76527	3.48834	308	20.4746	
Ark Pine Bluff	Southwestern AC	7-21	0.25	-1	322	0.399215	323	9.36945	324	71.1322	260	11.3714	3.34525	326	17.5497	
Alcorn St	Southwestern AC	7-22	0.24138		323	0.33606	327	5.96284	328	69.8809	288	9.21587	4.36743	327	17.2315	
Campbell	Atlantic Sun	2-25	0.07407		324	0.334137	321	9.76849	311	75.1969	301	7.70342	3.79012	252	24.1379	
Prairie View	Southwestern AC	5-23	0.17857		325	0.285548	325	6.35043	325	70.9919	296	8.493	3.81824	317	19.0751	
Howard	Mid-Eastern AC	5-23	0.17857		326	0.226917	326	5.96946	312	74.7208	322	4.37878	2.19918	324	18.0409	
Army	Patriot League	3-24	0.11111		327	0.21337	324	6.65873	330	68.7063	266	11.085	3.64955	314	19.4763	
Longwood	D1 Independent	1-30	0.03226		328	0.018348	328	3.69493	314	74.6121	327	2.2145	3.96673	302	21.1931	
MD E Shore	Mid-Eastern AC	2-26	0.07143		329	-0.077997	329	-2.25765	326	70.3284	329	0.541715	2.93559	321	18.5123	
Savannah St	D1 Independent	0-28	0		330	-0.247825	330	-3.44588	329	69.2705	330	0.414418	3.93841	299	21.4132	


