Team		Record		Δ	Rat		Pwr		Off		Def		HFA	SoS		
Montana St	Big Sky	15-15	0.5	-5	218	1.08618	221	21.1725	158	83.6024	251	10.3779	4.9326	223	22.8387	
Rice	Conference USA	12-16	0.42857	+4	219	1.08242	217	21.4579	182	82.5126	225	11.7527	3.97907	186	24.7265	
Gardner Webb	Atlantic Sun	17-12	0.58621	-12	220	1.07944	268	17.3862	282	76.996	203	13.1975	2.26729	292	19.6832	
TN Martin	OH Valley	13-15	0.46429		221	1.07442	223	20.9682	117	85.7711	290	8.00201	3.83941	234	22.3116	
Pepperdine	West Coast	7-20	0.25926		222	1.06923	219	21.2648	215	80.9077	206	13.1652	3.68865	88	29.9712	
Illinois St	Missouri Val	9-19	0.32143	+1	223	1.06489	204	22.0118	326	71.2447	32	23.5676	5.0735	111	28.5921	
New Orleans	Sun Belt	10-19	0.34483	-6	224	1.06334	224	20.7554	234	79.7262	188	13.8429	4.41957	161	26.0266	
Georgia St	Colonial	7-22	0.24138	+18	225	1.05533	197	22.3621	205	81.3335	189	13.839	2.81615	104	28.8447	
UT Arlington	Southland	14-16	0.46667		226	1.05432	201	22.0325	142	84.4777	252	10.36	3.16993	240	22.0442	
Radford	Big South	16-13	0.55172	+6	227	1.04681	232	20.1541	139	84.8361	288	8.12469	3.39867	283	20.2327	
Boston Univ	America East	12-16	0.42857	+2	228	1.0465	208	21.7824	318	73.722	55	20.8705	2.70877	209	23.4195	
McNeese St	Southland	14-14	0.5	-1	229	1.04501	241	19.596	153	83.7574	280	8.64254	2.88393	250	21.6285	
Tulsa	Conference USA	11-17	0.39286	-3	230	1.04134	227	20.5473	296	76.0682	116	17.2859	4.76316	174	25.3346	
Princeton	Ivy League	12-15	0.44444	-2	231	1.0398	256	18.6106	334	67.1059	24	24.3138	2.81281	235	22.2643	
Ball St	Mid-American	10-18	0.35714	+2	232	1.0357	209	21.7439	259	78.4867	141	16.0592	4.20141	173	25.455	
E Kentucky	OH Valley	14-16	0.46667	-2	233	1.0319	258	18.6081	203	81.5575	261	9.85244	3.32345	226	22.6641	
Cal Poly SLO	Big West	10-19	0.34483	-9	234	1.02564	239	19.7792	273	77.723	166	14.8602	2.49667	200	24.0235	
Robert Morris	Northeast	15-14	0.51724	+9	235	1.02358	246	19.174	155	83.6703	284	8.31075	3.50979	294	19.4308	
Utah Valley	D1 Independent	16-13	0.55172	-4	236	1.02225	249	19.1183	306	74.6661	117	17.2571	4.96154	308	18.3459	
Yale	Ivy League	15-14	0.51724	-1	237	1.02198	245	19.2398	217	80.8182	238	11.232	2.92995	273	20.5947	
Rider	Metro Atlantic	8-20	0.28571	+8	238	1.01969	226	20.6233	150	83.8752	267	9.55445	2.6022	128	27.8448	
American Univ	Patriot League	12-17	0.41379	+2	239	1.01849	240	19.6339	255	78.6714	191	13.7731	2.75076	224	22.7306	
Charleston So	Big South	13-16	0.44828	+2	240	1.01146	234	19.9365	185	82.4087	253	10.3326	2.67708	269	20.6434	
Cornell	Ivy League	13-15	0.46429	-4	241	1.00898	236	19.8847	280	77.1818	152	15.512	1.805	263	20.8687	
Arkansas St	Sun Belt	12-18	0.4	-7	242	1.00787	238	19.8366	92	87.1474	316	5.4977	4.58995	204	23.8546	
Cleveland St	Horizon	10-18	0.35714	-5	243	1.00343	237	19.8842	236	79.6971	209	12.9946	4.04656	182	24.9384	
Furman	Southern	15-13	0.53571	-5	244	0.990416	248	19.1444	242	79.4265	221	12.523	4.96253	290	19.9103	
Wagner	Northeast	13-14	0.48148	+9	245	0.984413	250	19.0163	251	78.8476	210	12.9745	1.62545	286	20.1386	
Harvard	Ivy League	13-14	0.48148	+1	246	0.98436	242	19.5434	177	82.7804	265	9.57257	1.62758	257	21.2199	
Southern Miss	Conference USA	10-21	0.32258	+2	247	0.981368	243	19.3264	290	76.406	149	15.729	4.39358	172	25.4664	
William & Mary	Colonial	8-20	0.28571	+12	248	0.97936	222	21.1217	223	80.5469	198	13.3827	2.97649	146	26.806	
Missouri KC	Mid-Continent	14-14	0.5	-4	249	0.975359	272	17.1479	169	83.0824	303	6.87223	4.70116	266	20.8024	
W Carolina	Southern	13-17	0.43333	-2	250	0.97444	235	19.9053	239	79.4994	202	13.2115	4.05929	256	21.3699	
New Hampshire	America East	12-17	0.41379		251	0.97348	266	17.4336	320	73.4067	126	16.8354	2.76173	252	21.5969	
Weber St	Big Sky	10-17	0.37037	-12	252	0.972503	254	18.84	278	77.2708	177	14.3768	4.99079	208	23.4233	
Mt St Mary's	Northeast	13-17	0.43333	+3	253	0.97039	251	18.9991	286	76.7594	160	15.048	2.64022	241	21.9354	
Bowling Green	Mid-American	9-21	0.3	-2	254	0.969173	255	18.7069	228	80.2607	236	11.2537	4.6405	169	25.6422	
Hartford	America East	13-15	0.46429	+4	255	0.940593	253	18.9181	213	81.0258	247	10.7013	2.48566	285	20.1417	
Hampton	Mid-Eastern AC	16-16	0.5	-6	256	0.939977	260	18.3252	262	78.2607	211	12.8698	1.84042	326	16.5942	
UT San Antonio	Southland	11-17	0.39286	+1	257	0.938579	244	19.2679	148	84.067	289	8.00505	2.96153	238	22.1104	
CS Northridge	Big West	11-17	0.39286	-3	258	0.932461	264	17.6763	207	81.1604	270	9.32134	3.02844	228	22.5113	
S Carolina St	Mid-Eastern AC	14-16	0.46667	+3	259	0.924358	269	17.2414	311	74.5098	150	15.5387	3.5158	291	19.8446	
San Jose St	Western Athletic	6-25	0.19355	-7	260	0.914485	218	21.3014	221	80.6396	195	13.468	3.48919	115	28.3309	
Quinnipiac	Northeast	12-16	0.42857	+7	261	0.910023	252	18.9673	124	85.4333	306	6.34	2.73564	271	20.6075	
UNC Greensboro	Southern	12-19	0.3871	+1	262	0.909274	262	18.3015	195	81.9744	275	9.13556	3.85217	233	22.3338	
Wofford	Southern	11-18	0.37931	+1	263	0.908598	228	20.495	249	78.9776	178	14.3226	3.90495	247	21.7202	
FL Atlantic	Atlantic Sun	15-13	0.53571	-7	264	0.907619	270	17.2049	218	80.8049	272	9.20964	3.49729	314	17.9483	
St Bonaventure	Atlantic 10	8-19	0.2963		265	0.90221	257	18.6095	154	83.6913	296	7.72588	4.32299	166	25.8101	
ETSU	Atlantic Sun	15-13	0.53571	-5	266	0.897292	247	19.1702	73	88.2836	325	3.69336	2.66961	317	17.7452	
St Francis NY	Northeast	10-17	0.37037	+2	267	0.8898	267	17.3961	291	76.315	186	13.8863	2.73408	239	22.0721	
Long Island	Northeast	12-16	0.42857	+3	268	0.881436	278	16.2389	209	81.1149	292	7.92978	2.62621	296	19.2817	
IPFW	D1 Independent	10-18	0.35714	-2	269	0.87378	275	16.4509	299	75.8557	197	13.3969	4.93935	236	22.2114	
Sacred Heart	Northeast	12-17	0.41379	+4	270	0.865091	273	17.063	271	77.7736	223	12.0986	2.59917	276	20.5189	
Stetson	Atlantic Sun	14-18	0.4375	-5	271	0.857969	280	16.0687	309	74.5986	179	14.2747	2.80008	312	18.0748	
Oakland	Mid-Continent	11-18	0.37931	-2	272	0.851201	265	17.4495	123	85.4806	319	4.7738	4.23028	245	21.7873	
Youngstown St	Horizon	7-21	0.25	+3	273	0.844964	261	18.3179	211	81.093	258	10.0307	4.51626	191	24.4609	
Florida Intl	Sun Belt	8-20	0.28571	-2	274	0.837721	277	16.3114	312	74.5084	172	14.6132	4.45617	183	24.8935	
Maine	America East	12-16	0.42857	+2	275	0.837278	287	14.8743	264	78.1134	266	9.5648	2.46609	307	18.3991	
E Michigan	Mid-American	7-21	0.25	+2	276	0.836577	263	17.968	224	80.5211	255	10.2513	4.29608	178	25.2546	
UMBC	America East	10-19	0.34483	+3	277	0.833122	271	17.1941	210	81.0958	279	8.90613	3.05779	249	21.6849	
Brown	Ivy League	10-17	0.37037	+1	278	0.830868	283	15.3526	316	74.1086	184	14.0526	1.78988	281	20.398	
S Dakota St	D1 Independent	9-20	0.31034	-4	279	0.82116	296	14.0793	265	77.9753	278	8.91251	4.58184	197	24.1239	
ULM	Southland	10-18	0.35714	+2	280	0.818397	281	15.6873	300	75.622	212	12.8687	3.66939	242	21.8416	
TCU	Mountain West	6-25	0.19355	-8	281	0.817643	259	18.3304	277	77.2904	187	13.8473	4.66968	142	27.09	
Bethune-Cookman	Mid-Eastern AC	15-15	0.5	-1	282	0.813434	291	14.6874	267	77.9659	268	9.5274	2.79306	321	17.5287	
UNC Asheville	Big South	9-19	0.32143	+3	283	0.808502	289	14.8205	220	80.6784	302	6.94917	3.5208	225	22.723	
Southern Utah	Mid-Continent	10-20	0.33333	-1	284	0.803858	274	17.0113	238	79.5101	254	10.3039	6.13217	254	21.4643	
Jackson St	Southwestern AC	15-17	0.46875		285	0.80095	279	16.1373	170	83.0719	309	5.8746	4.12946	319	17.6442	
Norfolk St	Mid-Eastern AC	13-18	0.41935	-2	286	0.794196	293	14.5777	308	74.6161	214	12.7669	3.07143	300	19.034	
UC Davis	D1 Independent	8-20	0.28571		287	0.778475	284	15.2274	253	78.7513	271	9.27922	3.03754	230	22.4834	
East Carolina	Conference USA	8-20	0.28571	+2	288	0.777569	276	16.4054	297	75.9578	199	13.2541	4.53827	207	23.6604	
Coppin St	Mid-Eastern AC	12-18	0.4	-1	289	0.773617	288	14.8702	274	77.6912	259	9.98637	3.5284	264	20.8551	
Lafayette	Patriot League	11-17	0.39286	+2	290	0.771695	294	14.2215	208	81.1363	308	5.89493	2.82011	274	20.5725	
Columbia	Ivy League	11-16	0.40741		291	0.769952	295	14.2024	276	77.4975	269	9.51288	2.11613	299	19.0476	
Florida A&M	Mid-Eastern AC	14-17	0.45161	-3	292	0.768578	292	14.6483	231	80.0684	297	7.387	3.48373	298	19.1347	
Ark Pine Bluff	Southwestern AC	13-16	0.44828		293	0.738925	285	15.0435	328	70.8052	122	17.0466	3.08366	328	15.4842	
Alabama A&M	Southwestern AC	13-13	0.5	+1	294	0.71941	286	15.0062	189	82.2356	314	5.57783	3.65541	329	15.3425	
James Madison	Colonial	5-23	0.17857	+9	295	0.716228	298	13.8345	237	79.5779	299	7.06108	3.28279	143	26.9565	
Grambling	Southwestern AC	14-13	0.51852		296	0.699979	312	11.5521	294	76.1545	287	8.20666	3.24946	331	15.0712	
Colgate	Patriot League	10-19	0.34483	+5	297	0.697218	290	14.7109	325	71.6314	146	15.8883	2.60025	289	19.9532	
E Illinois	OH Valley	6-21	0.22222	-1	298	0.690118	297	13.9754	323	72.0072	170	14.7711	3.05954	227	22.6563	
Alabama St	Southwestern AC	12-18	0.4	+2	299	0.682849	306	13.006	288	76.6425	273	9.17431	3.93391	309	18.2943	
Idaho	Western Athletic	4-25	0.13793	-6	300	0.676896	282	15.4311	303	75.3751	213	12.8617	5.06318	140	27.1884	
Nicholls St	Southland	9-18	0.33333	+2	301	0.6763	309	12.0577	212	81.0291	323	3.83191	3.95327	278	20.46	
UC Riverside	Big West	5-23	0.17857	-3	302	0.670127	307	12.7661	233	79.783	310	5.79007	2.38013	203	23.8657	
Campbell	Atlantic Sun	10-18	0.35714	-5	303	0.658574	299	13.5543	43	90.4881	333	-4.12685	2.86364	315	17.9384	
Kennesaw	Atlantic Sun	12-17	0.41379	-4	304	0.651681	310	11.7754	266	77.9733	304	6.59969	2.51036	325	16.7484	
Navy	Patriot League	10-18	0.35714		305	0.643669	300	13.2636	225	80.378	313	5.69473	2.6263	305	18.4812	
SE Missouri St	OH Valley	7-20	0.25926		306	0.61668	304	13.0941	307	74.6569	237	11.2425	3.52612	258	21.1508	
Longwood	D1 Independent	10-20	0.33333	+1	307	0.591603	313	11.4009	151	83.8696	330	0.334367	3.96334	316	17.859	
Dartmouth	Ivy League	6-21	0.22222	+1	308	0.590754	303	13.1159	314	74.3414	228	11.5867	2.56511	280	20.408	
W Illinois	Mid-Continent	7-21	0.25	-2	309	0.585349	301	13.2536	289	76.4663	264	9.59611	4.12315	265	20.8153	
Duquesne	Atlantic 10	3-24	0.11111		310	0.573381	302	13.2286	198	81.874	321	4.1636	4.13944	153	26.5504	
C Michigan	Mid-American	4-24	0.14286		311	0.573073	305	13.0363	313	74.3518	233	11.4896	5.04881	188	24.5914	
Citadel	Southern	10-21	0.32258		312	0.541388	319	9.66758	302	75.4488	300	7.02224	4.27586	330	15.3419	
Howard	Mid-Eastern AC	7-22	0.24138	+1	313	0.513525	308	12.4381	295	76.1407	276	9.10418	2.96273	318	17.6542	
Liberty	Big South	7-23	0.23333	+4	314	0.494209	321	9.4633	317	73.9223	283	8.34549	4.02762	301	19.0276	
Alcorn St	Southwestern AC	8-20	0.28571		315	0.493497	317	9.8242	281	77.0755	315	5.55544	4.04763	311	18.2457	
Mercer	Atlantic Sun	9-19	0.32143	-3	316	0.49218	320	9.54552	216	80.9039	329	1.44858	2.72735	327	15.8804	
VMI	Big South	7-20	0.25926	+2	317	0.482708	314	11.2124	219	80.7231	326	3.29319	3.45626	313	18.0224	
MS Valley St	Southwestern AC	9-19	0.32143	-1	318	0.479662	322	9.13636	329	70.7665	239	11.1747	3.3931	324	16.9536	
N Colorado	D1 Independent	5-24	0.17241	-3	319	0.475752	311	11.5556	257	78.6017	311	5.75688	4.93835	255	21.4032	
Morehead St	OH Valley	4-23	0.14815		320	0.455761	315	10.4042	305	74.7274	282	8.48371	3.14667	259	21.0883	
Stony Brook	America East	4-24	0.14286	+1	321	0.444494	316	10.3602	319	73.5696	263	9.59956	2.79386	221	22.874	
Centenary	Mid-Continent	4-23	0.14815	-1	322	0.429262	318	9.72601	279	77.2008	317	5.3342	4.19708	251	21.5995	
St Francis PA	Northeast	4-24	0.14286	+3	323	0.407718	324	8.87624	327	71.1199	248	10.5665	2.83704	270	20.6184	
NC A&T	Mid-Eastern AC	6-23	0.2069	-1	324	0.389812	323	8.97347	321	72.6409	274	9.14058	3.47111	306	18.415	
TX Southern	Southwestern AC	8-22	0.26667	-1	325	0.389519	327	8.21574	243	79.2927	328	1.73035	3.83823	323	17.0226	
MD E Shore	Mid-Eastern AC	7-22	0.24138	-1	326	0.376469	326	8.21601	260	78.4126	327	2.60744	2.61501	320	17.6305	
UTRGV	D1 Independent	7-24	0.22581		327	0.349277	325	8.81827	324	71.9104	262	9.71104	4.67316	293	19.5894	
Army	Patriot League	5-22	0.18519		328	0.288793	329	7.16796	330	68.4078	229	11.571	1.61105	322	17.4383	
North Florida	Atlantic Sun	7-22	0.24138		329	0.251014	328	7.50647	293	76.253	322	4.05651	3.21255	333	13.9506	
Texas St	Southland	3-24	0.11111		330	0.237845	330	7.15185	315	74.2553	312	5.69957	3.44168	295	19.3976	
Morgan St	Mid-Eastern AC	4-26	0.13333		331	0.199053	332	3.07496	331	68.1074	295	7.77396	2.54019	304	18.7625	
Prairie View	Southwestern AC	5-24	0.17241		332	0.017878	333	1.19169	301	75.5026	332	-1.50196	3.87911	334	13.6978	
Jacksonville	Atlantic Sun	1-26	0.03704		333	-0.004526	331	4.03733	206	81.2863	334	-4.44267	3.02579	302	18.9653	
Savannah St	D1 Independent	2-28	0.06667		334	-0.39128	334	-6.68486	332	67.3704	331	-1.25013	3.13617	332	14.4677	
